일시,구분,자재명,브랜드,종류,규격,수량,단가,금액,담당자,비고,위치
2025-11-06 09:58:00,입고,유압잭,에너팩,유압기기,2톤,11,104642,1151062,judy,초도입고,
2025-11-06 10:15:00,입고,에어건,베스토,에어공구,1/2인치,100,111431,11143100,judy,현장반납입고,
2025-11-06 10:17:00,입고,테이퍼베어링,NSK,베어링,6202,19,36362,690878,judy,초도입고,
2025-11-06 10:19:00,출고,줄자,미스토요,측정공구,40m,17,72357,1230069,박과장,수리용출고,
2025-11-06 10:25:00,출고,유압잭,besko,유압기기,10톤,1,344590,344590,judy,거래처납품,
2025-11-06 10:34:00,출고,줄자,미스토요,측정공구,10m,48,130577,6267696,최주임,매장판매,
2025-11-06 10:36:00,출고,깊은홈베어링,FAG,베어링,6201,28,72420,2027760,박과장,매장판매,
2025-11-06 10:36:00,입고,리머,마끼다,절삭공구,8x75,74,17809,1317866,이대리,초도입고,
2025-11-06 10:39:00,입고,아이볼트,KBC,볼트/너트,M18x90,596,184,109664,박과장,현장반납입고,
2025-11-06 10:54:00,출고,실리콘호스,KPF,배관자재,1m,52,43655,2270060,최주임,납품출고,
2025-11-06 10:55:00,입고,나사고정제,불스원,케미칼,4L,16,24284,388544,관리자,초도입고,
2025-11-06 11:14:00,입고,용접와이어,고려용접봉,용접자재,1.2mm,84,36412,3058608,이대리,초도입고,
2025-11-06 11:19:00,입고,토크렌치,블루버드,측정공구,150mm,74,66793,4942682,박과장,정기입고,
2025-11-06 11:33:00,출고,절단석,노턴,연마공구,4인치,70,15300,1071000,judy,납품출고,
2025-11-06 11:33:00,입고,PVC파이프,세진,배관자재,1m,1,54014,54014,judy,초도입고,
2025-11-06 11:46:00,출고,버니어캘리퍼스,카프로,측정공구,40m,51,69213,3529863,박과장,납품출고,
2025-11-06 11:52:00,입고,디지털각도기,신콘,측정공구,10m,95,48090,4568550,김기사,초도입고,
2025-11-06 12:07:00,입고,평와셔,KBC,볼트/너트,M10x30,594,1356,805464,김기사,정기입고,
2025-11-06 12:11:00,입고,해머드릴,디월트,전동공구,950W,11,390472,4295192,박과장,초도입고,
2025-11-06 12:15:00,입고,나사고정제,나바켐,케미칼,4L,104,34080,3544320,최주임,긴급보충,
2025-11-06 12:23:00,출고,유압호스,베스코,유압기기,10톤,3,318849,956547,관리자,현장출고,
2025-11-06 12:25:00,출고,디지털각도기,신콘,측정공구,5m,36,242156,8717616,최주임,납품출고,
2025-11-06 12:28:00,출고,플랩디스크,보쉬,연마공구,80방,1,7198,7198,박과장,급출고,
2025-11-06 12:29:00,출고,리머,와이지원,절삭공구,Φ10mm,271,49210,13335910,judy,매장판매,
2025-11-06 12:30:00,입고,실리콘실란트,나바켐,케미칼,360ml,132,35739,4717548,최주임,초도입고,
2025-11-06 12:40:00,입고,아이볼트,대한,볼트/너트,M6x1000,471,798,375858,박과장,월초보충,
2025-11-06 12:49:00,입고,멀티탭,서통,전기자재,100mm,12,92644,1111728,관리자,초도입고,
2025-11-06 12:53:00,입고,육각볼트,대한,볼트/너트,M6x1000,332,54,17928,관리자,긴급보충,
2025-11-06 12:53:00,입고,에어라쳇,베스토,에어공구,1/4인치,119,68759,8182321,이대리,정기입고,
2025-11-06 13:00:00,입고,유압잭,besko,유압기기,2톤,13,473583,6156579,judy,정기입고,
2025-11-06 13:08:00,출고,망치,토네,수공구,8인치,73,52945,3864985,이대리,거래처납품,
2025-11-06 13:08:00,입고,필로우블록,FAG,베어링,6201,89,32430,2886270,judy,초도입고,
2025-11-06 13:12:00,출고,가죽장갑,코리아웰드,용접자재,2.6mm,71,87641,6222511,최주임,납품출고,
2025-11-06 13:15:00,출고,앙카볼트,세아체결,볼트/너트,M10x30,115,1692,194580,김기사,매장판매,
2025-11-06 13:27:00,입고,그라인더,보쉬,전동공구,950W,4,184230,736920,박과장,초도입고,
2025-11-06 13:33:00,입고,연마석,3M,연마공구,60방,10,5059,50590,박과장,월초보충,
2025-11-06 13:46:00,입고,연마석,대성연마,연마공구,60방,35,12668,443380,최주임,초도입고,
2025-11-06 13:58:00,입고,파츠클리너,록타이트,케미칼,500ml,111,8205,910755,judy,안전재고보충,
2025-11-06 14:05:00,입고,실린더,베스코,유압기기,5톤,7,250194,1751358,관리자,초도입고,
2025-11-06 14:06:00,출고,줄자,블루버드,측정공구,150mm,72,176444,12703968,박과장,현장출고,
2025-11-06 14:24:00,입고,드라이버세트,스탠리,수공구,8인치,32,56931,1821792,관리자,초도입고,
2025-11-06 14:25:00,입고,에어건,토쿠,에어공구,1/4인치,144,55040,7925760,이대리,정기입고,
2025-11-06 14:26:00,출고,실리콘실란트,록타이트,케미칼,420ml,60,23087,1385220,최주임,거래처납품,
2025-11-06 14:27:00,입고,절단석,보쉬,연마공구,80방,34,5465,185810,박과장,거래처입고,
2025-11-06 14:27:00,출고,케이블타이,3M,전기자재,100mm,55,19302,1061610,관리자,거래처납품,
2025-11-06 14:27:00,출고,몽키스패너,세신,수공구,8인치,79,4793,378647,이대리,급출고,
2025-11-06 14:29:00,출고,가죽장갑,세아ESAB,용접자재,3.2mm,12,4501,54012,박과장,납품출고,
2025-11-06 14:31:00,입고,차단기,대원전선,전기자재,50A,131,84748,11101988,관리자,현장반납입고,
2025-11-06 14:36:00,입고,원형톱,보쉬,전동공구,20V MAX,5,161584,807920,박과장,안전재고보충,
2025-11-06 14:43:00,입고,전산볼트,유진볼트,볼트/너트,M10x30,1808,68,122944,최주임,초도입고,
2025-11-06 14:45:00,입고,레이저레벨,카프로,측정공구,1/2인치,136,46306,6297616,이대리,안전재고보충,
2025-11-06 15:02:00,입고,실리콘호스,세진,배관자재,15A,103,23942,2466026,최주임,초도입고,
2025-11-06 15:05:00,출고,디지털각도기,미스토요,측정공구,10m,57,194904,11109528,김기사,수리용출고,
2025-11-06 15:08:00,출고,그라인더,마끼다,전동공구,950W,3,196390,589170,judy,거래처납품,
2025-11-06 15:21:00,입고,보안경,유한킴벌리,안전용품,XL,108,53749,5804892,이대리,초도입고,
2025-11-06 15:30:00,출고,니들베어링,SKF,베어링,6202,4,12948,51792,관리자,수리용출고,
2025-11-06 15:38:00,출고,용접와이어,세아ESAB,용접자재,1.2mm,45,30542,1374390,관리자,수리용출고,
2025-11-06 15:40:00,입고,파츠클리너,나바켐,케미칼,420ml,39,41535,1619865,박과장,초도입고,
2025-11-06 15:41:00,출고,파츠클리너,WD-40,케미칼,420ml,64,37452,2396928,judy,현장출고,
2025-11-06 15:49:00,출고,전선,LS,전기자재,1.5SQ,18,87201,1569618,김기사,거래처납품,
2025-11-06 15:59:00,출고,레이저레벨,카프로,측정공구,5m,2,77648,155296,김기사,급출고,
2025-11-06 15:59:00,입고,커터날,와이지원,절삭공구,Φ10mm,58,39220,2274760,이대리,초도입고,
2025-11-06 16:17:00,입고,실리콘실란트,불스원,케미칼,4L,128,30249,3871872,김기사,정기입고,
2025-11-06 16:18:00,입고,케이블타이,LS,전기자재,20A,28,10784,301952,박과장,초도입고,
2025-11-06 16:34:00,입고,탭,마끼다,절삭공구,12x100,14,18891,264474,관리자,긴급보충,
2025-11-06 16:37:00,입고,전산볼트,대한,볼트/너트,M10x30,129,1361,175569,이대리,초도입고,
2025-11-06 16:40:00,입고,압착단자,3M,전기자재,100mm,15,106405,1596075,최주임,현장반납입고,
2025-11-06 16:48:00,입고,방진마스크,네파세이프티,안전용품,270,8,21992,175936,judy,현장반납입고,
2025-11-06 16:55:00,출고,홀쏘,와이지원,절삭공구,Φ8mm,159,43715,6950685,김기사,거래처납품,
2025-11-06 16:56:00,입고,홀쏘,와이지원,절삭공구,12x100,66,30982,2044812,이대리,초도입고,
2025-11-06 17:08:00,출고,에어임팩,SP에어,에어공구,1/4인치,60,99789,5987340,judy,납품출고,
2025-11-06 17:15:00,입고,용접봉,현대,용접자재,4.0mm,80,44006,3520480,judy,초도입고,
2025-11-06 17:22:00,출고,그라인더,밀워키,전동공구,18V,5,198687,993435,최주임,납품출고,
2025-11-06 17:23:00,입고,콤프레서호스,SP에어,에어공구,1/2인치,138,88838,12259644,judy,월초보충,
2025-11-06 17:34:00,입고,니퍼,베셀,수공구,8인치,64,57493,3679552,이대리,초도입고,
2025-11-06 17:40:00,입고,깊은홈베어링,NSK,베어링,6201,79,67520,5334080,최주임,거래처입고,
2025-11-06 17:46:00,입고,안전장갑,K2,안전용품,260,13,40946,532298,judy,정기입고,
2025-11-06 17:47:00,출고,망치,스탠리,수공구,6인치,4,21085,84340,judy,거래처납품,
2025-11-06 17:53:00,입고,테이퍼베어링,NSK,베어링,UCP205,124,14749,1828876,박과장,초도입고,
2025-11-06 17:56:00,출고,차단기,LS,전기자재,4SQ,31,48838,1513978,관리자,현장출고,
2025-11-06 17:57:00,입고,깊은홈베어링,KOYO,베어링,6305,85,18263,1552355,judy,정기입고,
2025-11-06 18:03:00,출고,케이블타이,LS,전기자재,100mm,12,105544,1266528,박과장,급출고,
2025-11-06 18:04:00,입고,절단석,3M,연마공구,80방,11,12246,134706,김기사,거래처입고,
2025-11-06 18:07:00,출고,실리콘호스,KPF,배관자재,15A,43,39110,1681730,관리자,납품출고,
2025-11-06 18:12:00,입고,실린더,에너팩,유압기기,20톤,9,486982,4382838,관리자,초도입고,
2025-11-06 18:16:00,출고,케이블타이,LS,전기자재,2.5SQ,18,24446,440028,최주임,현장출고,
2025-11-06 18:26:00,출고,실리콘호스,세진,배관자재,2m,9,18212,163908,관리자,거래처납품,
2025-11-06 18:31:00,입고,용접봉,세아ESAB,용접자재,2.6mm,38,73036,2775368,김기사,초도입고,
2025-11-06 18:44:00,입고,전선,LS,전기자재,1.5SQ,16,64881,1038096,관리자,안전재고보충,
2025-11-06 18:50:00,입고,멀티탭,3M,전기자재,20A,2,46734,93468,judy,초도입고,
2025-11-06 19:01:00,출고,스프링와셔,대한,볼트/너트,M12x50,59,862,50858,박과장,현장출고,
2025-11-06 19:09:00,입고,테이퍼베어링,KOYO,베어링,6305,62,74610,4625820,박과장,초도입고,
2025-11-06 19:16:00,입고,버니어캘리퍼스,카프로,측정공구,5m,70,65545,4588150,이대리,현장반납입고,
2025-11-06 19:28:00,입고,전선,대원전선,전기자재,4SQ,39,74822,2918058,judy,초도입고,
2025-11-06 19:35:00,출고,안전장갑,유한킴벌리,안전용품,L,48,11907,571536,최주임,수리용출고,
2025-11-06 19:47:00,입고,디지털각도기,카프로,측정공구,5m,129,94606,12204174,이대리,초도입고,
2025-11-06 19:51:00,출고,전산볼트,삼성볼트,볼트/너트,M12x50,155,131,20305,관리자,거래처납품,
2025-11-06 19:58:00,출고,충전드릴,디월트,전동공구,20V MAX,2,551798,1103596,이대리,수리용출고,
2025-11-06 19:59:00,출고,레이저레벨,신콘,측정공구,5m,7,185023,1295161,judy,거래처납품,
2025-11-06 20:04:00,출고,나사고정제,록타이트,케미칼,4L,65,29542,1920230,박과장,수리용출고,
2025-11-06 20:06:00,입고,니들베어링,SKF,베어링,UCP205,116,81592,9464672,최주임,초도입고,
2025-11-06 20:09:00,출고,안전화,네파세이프티,안전용품,L,8,69914,559312,관리자,납품출고,
2025-11-06 20:12:00,입고,엔드밀,마끼다,절삭공구,Φ6mm,115,25432,2924680,김기사,정기입고,
2025-11-06 20:22:00,출고,테이퍼베어링,SKF,베어링,6204,12,27877,334524,judy,현장출고,
2025-11-06 20:25:00,입고,아이볼트,삼성볼트,볼트/너트,M16x80,2192,192,420864,최주임,초도입고,
2025-11-06 20:36:00,출고,그라인더,밀워키,전동공구,750W,3,455928,1367784,김기사,수리용출고,
2025-11-06 20:44:00,입고,탭,보쉬,절삭공구,Φ8mm,135,31533,4256955,관리자,초도입고,
2025-11-06 20:47:00,입고,실리콘호스,대한파이프,배관자재,40A,2,25146,50292,judy,긴급보충,
2025-11-06 20:48:00,입고,플라이어,세신,수공구,12인치,138,12673,1748874,관리자,현장반납입고,
2025-11-06 20:50:00,출고,몽키스패너,세신,수공구,세트,152,68036,10341472,최주임,거래처납품,
2025-11-06 20:52:00,입고,망치,토네,수공구,10인치,26,51964,1351064,이대리,거래처입고,
2025-11-06 21:03:00,입고,줄자,카프로,측정공구,150mm,74,40597,3004178,최주임,초도입고,
2025-11-06 21:15:00,출고,해머드릴,보쉬,전동공구,20V MAX,2,488396,976792,judy,납품출고,
2025-11-06 21:20:00,출고,용접와이어,코리아웰드,용접자재,0.9mm,188,93508,17579504,박과장,매장판매,
2025-11-06 21:22:00,입고,멀티탭,대원전선,전기자재,50A,26,82812,2153112,이대리,초도입고,
2025-11-06 21:30:00,출고,리머,마끼다,절삭공구,8x75,34,17151,583134,최주임,급출고,
2025-11-06 21:31:00,입고,니들베어링,KOYO,베어링,6201,52,3603,187356,judy,월초보충,
2025-11-06 21:34:00,출고,충전드릴,보쉬,전동공구,12V,4,218992,875968,관리자,납품출고,
2025-11-06 21:34:00,출고,유압호스,에너팩,유압기기,20톤,4,333858,1335432,김기사,현장출고,
2025-11-06 21:35:00,출고,엔드밀,디월트,절삭공구,Φ6mm,152,21434,3257968,judy,현장출고,
2025-11-06 21:37:00,출고,나사고정제,나바켐,케미칼,4L,92,41000,3772000,관리자,납품출고,
2025-11-06 21:38:00,출고,차단기,대한전선,전기자재,4SQ,13,112748,1465724,관리자,수리용출고,
2025-11-06 21:41:00,입고,깊은홈베어링,KOYO,베어링,6202,69,47745,3294405,최주임,초도입고,
2025-11-06 21:48:00,입고,압착단자,대한전선,전기자재,4SQ,33,113492,3745236,관리자,안전재고보충,
2025-11-06 21:54:00,출고,앙카볼트,유진볼트,볼트/너트,M16x80,626,444,277944,judy,현장출고,
2025-11-06 22:00:00,입고,임팩드라이버,디월트,전동공구,18V,6,358114,2148684,최주임,초도입고,
2025-11-06 22:06:00,입고,줄자,카프로,측정공구,40m,17,150749,2562733,박과장,월초보충,
2025-11-06 22:12:00,입고,앙카볼트,세아체결,볼트/너트,M10x30,108,1512,163296,judy,거래처입고,
2025-11-06 22:15:00,출고,에어임팩,잉가솔랜드,에어공구,1/2인치,26,186386,4846036,judy,급출고,
2025-11-06 22:19:00,입고,볼밸브,KPF,배관자재,3m,4,22748,90992,김기사,초도입고,
2025-11-06 22:29:00,출고,보안경,K2,안전용품,260,14,46176,646464,최주임,수리용출고,
2025-11-06 22:33:00,입고,버니어캘리퍼스,미스토요,측정공구,1/2인치,91,35146,3198286,이대리,월초보충,
2025-11-06 22:38:00,입고,해머드릴,계양,전동공구,750W,4,405059,1620236,김기사,초도입고,
2025-11-06 22:57:00,입고,니들베어링,KOYO,베어링,6204,116,16440,1907040,김기사,초도입고,
2025-11-06 23:03:00,출고,절단석,보쉬,연마공구,60방,20,9967,199340,이대리,수리용출고,
2025-11-06 23:04:00,출고,케이블타이,서통,전기자재,4SQ,11,51888,570768,관리자,납품출고,
2025-11-06 23:08:00,출고,엔드밀,보쉬,절삭공구,Φ6mm,3,10992,32976,김기사,매장판매,
2025-11-06 23:09:00,출고,아이볼트,유진볼트,볼트/너트,M10x30,263,803,211189,최주임,납품출고,
2025-11-06 23:16:00,입고,육각볼트,삼성볼트,볼트/너트,M6x1000,509,550,279950,최주임,초도입고,
2025-11-06 23:26:00,출고,홀쏘,디월트,절삭공구,Φ10mm,8,18654,149232,관리자,현장출고,
2025-11-06 23:28:00,출고,연마석,3M,연마공구,5인치,108,3316,358128,김기사,납품출고,
2025-11-06 23:35:00,입고,안전화,네파세이프티,안전용품,260,55,11174,614570,김기사,초도입고,
2025-11-06 23:54:00,입고,니플,KPF,배관자재,25A,30,3249,97470,최주임,초도입고,
2025-11-07 00:02:00,출고,방진마스크,네파세이프티,안전용품,270,8,25202,201616,박과장,급출고,
2025-11-07 00:13:00,입고,나사고정제,불스원,케미칼,220ml,61,35393,2158973,김기사,초도입고,
2025-11-07 00:32:00,입고,플라이어,세신,수공구,세트,173,47651,8243623,박과장,초도입고,
2025-11-07 00:33:00,입고,홀쏘,와이지원,절삭공구,Φ8mm,115,37935,4362525,관리자,거래처입고,
2025-11-07 00:42:00,입고,앙카볼트,유진볼트,볼트/너트,M8,386,1208,466288,관리자,거래처입고,
2025-11-07 00:51:00,입고,아이볼트,유진볼트,볼트/너트,M6x1000,1016,749,760984,박과장,초도입고,
2025-11-07 00:55:00,출고,사포,보쉬,연마공구,120방,25,16972,424300,김기사,현장출고,
2025-11-07 01:02:00,출고,해머드릴,밀워키,전동공구,750W,5,325941,1629705,박과장,현장출고,
2025-11-07 01:10:00,입고,육각너트,대한,볼트/너트,M18x90,368,1767,650256,박과장,초도입고,
2025-11-07 01:11:00,입고,줄자,미스토요,측정공구,40m,121,64220,7770620,judy,안전재고보충,
2025-11-07 01:16:00,입고,실리콘실란트,불스원,케미칼,360ml,158,11838,1870404,박과장,안전재고보충,
2025-11-07 01:19:00,출고,아이볼트,유진볼트,볼트/너트,M18x90,365,1314,479610,박과장,수리용출고,
2025-11-07 01:29:00,입고,부식제거제,불스원,케미칼,360ml,147,31120,4574640,관리자,초도입고,
2025-11-07 01:30:00,출고,에어건,SP에어,에어공구,10m,187,283249,52967563,이대리,매장판매,
2025-11-07 01:37:00,출고,망치,베셀,수공구,12인치,1,65406,65406,관리자,수리용출고,
